"www.texastribune.org/2015/04/07/proposed-bill-aims-prevent-another-fertilizer-blas/", "2015-04-07", "1", 
"www.texastribune.org/2003/02/03/key-change-from-minor-to-major/", "2003-02-03", "1", 
"http://www.texasobserver.org/nearly-two-years-after-west-fertilizer-disaster-lawmakers-finally-consider-changes-to-regulatory-system/", "2015-04-07", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/early-state-house-map-looks-good-for-incumbents/nRZBc/", "2011-04-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/as-court-fight-looms-over-voter-id-those-who-hav-1/nRp2f/", "2012-07-07", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/judges-to-fast-track-texas-redistricting-case/nRd5r/", "2011-09-01", "1", 
"http://www.statesman.com/news/news/opinion/letters-to-the-editor-feb-28-2015/nkK3t/", "2015-02-27", "1", 
"www.texastribune.org/2002/04/15/dreams-schmemes-look-at-the-numbers/", "2002-04-15", "1", 
"http://www.statesman.com/news/news/opinion/herman-election-day-a-look-back-and-a-look-forward/nSrf2/", "2012-11-03", "1", 
"http://www.statesman.com/news/news/opinion/skinner-execution-should-wait-for-dna-1/nRgj7/", "2011-10-28", "1", 
"www.texastribune.org/2014/02/06/democrats-call-out-abbotts-third-world-country-rem/", "2014-02-06", "1", 
"www.texastribune.org/2015/05/06/bill-limit-protest-could-prompt-epa-review/", "2015-05-06", "1", 
"www.texastribune.org/2013/01/16/sen-ellis-calls-end-gun-show-loophole/", "2013-01-16", "1", 
"www.texastribune.org/2010/03/22/the-brief-top-texas-news-for-mar-22-2010/", "2010-03-22", "1", 
"http://www.chron.com//news/houston-texas/article/Perry-asked-to-grant-DNA-testing-to-death-row-2239847.php", "2011-10-27", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/connecticut-school-massacre-could-drive-through-te/nTZbB/", "2012-12-18", "1", 
"www.texastribune.org/2013/01/17/guns-back-lawmakers-agendas/", "2013-01-17", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-shooting-revives-talk-of-security-increase/nRgRJ/", "2010-01-22", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/id-measure-passed-quietly-while-sanctuary-cities-1/nRcFZ/", "2011-06-29", "1", 
"www.texastribune.org/2013/05/22/days-left-negotiate-key-details-education-bills/", "2013-05-22", "1", 
"http://www.chron.com//news/houston-texas/article/Rape-suspect-may-be-linked-to-4-robberies-1926094.php", "2005-05-07", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/legislator-vows-daily-motion-to-remove-house-speak/nRRNg/", "2009-11-13", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-digest-state-workers-data-possibly-exposed/nRbkk/", "2011-06-10", "1", 
"http://www.statesman.com/news/news/texas-house-members-target-payday-loan-industry/nWrJX/", "2013-03-13", "1", 
"http://www.statesman.com/news/news/opinion/straus-gets-it-right-on-committee-assignments-1/nRXT2/", "2011-02-11", "1", 
"http://www.chron.com//news/article/A-brief-war-of-words-as-House-lauds-Bush-2121011.php", "2003-04-03", "1", 
"http://www.statesman.com/news/news/bill-would-allow-texas-high-school-students-to-get/njn4b/", "2015-01-14", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/state-board-vows-to-save-christmas-chavez/nRRg5/", "2009-11-13", "1", 
"http://blog.chron.com/texaspolitics/2015/02/tesla-pushes-bill-to-bypass-texas-auto-dealers/", "2015-02-19", "1"
